,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,username,name,link,urls,nlikes,nreplies,nretweets,search,new_tweet,neg,neu,pos,compound,time
0,584754922010345473,584754922010345473,1428251412000.0,2015-04-05,A survey of UK polls shows that 98% of polls in Tory newspapers clearly demonstrate that it is better to vote Conservative,en,[],10810102,JohnCleese,John Cleese,https://twitter.com/JohnCleese/status/584754922010345473,[],348,48,355,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",A survey of UK polls shows that 98% of polls in Tory newspapers clearly demonstrate that it is better to vote Conservative,0.0,0.781,0.219,0.6808,17:30:12
1,586202869180702720,586202869180702720,1428596629000.0,2015-04-09,"This sums up conservative political philosophy in the UK, the US or anywhere else.  http://t.co/uXyIc4PbXj",en,[],127983458,eddiemarsan,Eddie Marsan,https://twitter.com/eddiemarsan/status/586202869180702720,[],278,15,408,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","This sums up conservative political philosophy in the UK, the US or anywhere else.  http://t.co/uXyIc4PbXj",0.0,1.0,0.0,0.0,17:23:49
2,586104307403120640,586104307403120640,1428573130000.0,2015-04-09,"Labour guarantee at least 3 nuclear submarines will be in operation at all times in UK waters. Unfortunately, they’ll be Russian.",en,[],125370749,haveigotnews,Have I Got News For You,https://twitter.com/haveigotnews/status/586104307403120640,[],168,6,263,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Labour guarantee at least 3 nuclear submarines will be in operation at all times in UK waters. Unfortunately, they’ll be Russian.",0.103,0.812,0.085,-0.1027,10:52:10
3,587605674684768258,587605674684768258,1428931084000.0,2015-04-13,"""And then he said ""The leader of the Scottish Labour Party will not be in charge of the UK budget""""  http://t.co/vy0uN5tlE8",en,[],514748424,rkingphoto,Robert King,https://twitter.com/rkingphoto/status/587605674684768258,[],129,8,189,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","""And then he said ""The leader of the Scottish Labour Party will not be in charge of the UK budget""""  http://t.co/vy0uN5tlE8",0.0,0.881,0.119,0.4019,14:18:04
4,590809665501589504,590809665501589504,1429694975000.0,2015-04-22,Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,en,[],564781329,ruth_wishart,ruth wishart,https://twitter.com/ruth_wishart/status/590809665501589504,[],169,21,290,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Don't let SNP in by back door says LIbDems Laws. Would that be the democratically elected MP's to UK parliament you wanted Scots to embrace?,0.0,0.913,0.087,0.3182,10:29:35
5,591870039319511040,591870039319511040,1429947788000.0,2015-04-25,Tories say there is no legitimacy for SNP to have a say in a UK government despite Tories governing Scotland with only one MP in Scotland.,en,[],20675681,JamesMelville,James Melville,https://twitter.com/JamesMelville/status/591870039319511040,[],168,33,385,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Tories say there is no legitimacy for SNP to have a say in a UK government despite Tories governing Scotland with only one MP in Scotland.,0.081,0.919,0.0,-0.296,08:43:08
6,593488087851913217,593488087851913217,1430333561000.0,2015-04-29,Tories release full list of people who will take UK hostage if Labour win: SNP Unions Blofeld The Hooded Claw A small kitten named Tim.,en,[],125370749,haveigotnews,Have I Got News For You,https://twitter.com/haveigotnews/status/593488087851913217,[],141,19,272,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Tories release full list of people who will take UK hostage if Labour win: SNP Unions Blofeld The Hooded Claw A small kitten named Tim.,0.0,0.863,0.137,0.5859,19:52:41
7,593345690983620608,593345690983620608,1430299611000.0,2015-04-29,We won!! UK Supreme Court orders Government to clean up air pollution  http://t.co/67GExYk9uJ  #ce  http://t.co/o5P7wu0pRh,en,['ce'],43871098,ClientEarth,ClientEarth,https://twitter.com/ClientEarth/status/593345690983620608,['http://ow.ly/MgBH1'],148,16,275,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",We won!! UK Supreme Court orders Government to clean up air pollution  http://t.co/67GExYk9uJ  #ce  http://t.co/o5P7wu0pRh,0.0,0.531,0.469,0.8906,10:26:51
8,595907520553619456,595907520553619456,1430910398000.0,2015-05-06,ukip &amp; the conservative party are a danger to positive progression in the UK.,en,[],94120287,katenash,Kate Nash,https://twitter.com/katenash/status/595907520553619456,[],334,17,205,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",ukip &amp; the conservative party are a danger to positive progression in the UK.,0.164,0.531,0.304,0.4404,12:06:38
9,595855908510502912,595855908510502912,1430898093000.0,2015-05-06,If Cameron really believes in the Union why try to terrify English voters with idea that Scottish MPs might play a part in UK parliament?,en,[],153810216,HackneyAbbott,Diane Abbott MP,https://twitter.com/HackneyAbbott/status/595855908510502912,[],189,58,298,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",If Cameron really believes in the Union why try to terrify English voters with idea that Scottish MPs might play a part in UK parliament?,0.115,0.801,0.084,-0.2263,08:41:33
