,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,username,name,link,urls,nlikes,nreplies,nretweets,search,new_tweet,neg,neu,pos,compound,time
0,1615844117900333059,1615844117900333059,1674082233000.0,2023-01-18,"🔥 @MhairiBlack: “If the UK government are happy to run roughshod over the Scottish Parliament, they’re proving that their claim that the Scottish Parliament is the most powerful devolved parliament in the world is drivel.”  https://t.co/nZnV0oU4oO",en,[],77821953,theSNP,The SNP,https://twitter.com/theSNP/status/1615844117900333059,[],1693,1092,531,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","🔥 @MhairiBlack: “If the UK government are happy to run roughshod over the Scottish Parliament, they’re proving that their claim that the Scottish Parliament is the most powerful devolved parliament in the world is drivel.”  https://t.co/nZnV0oU4oO",0.057,0.782,0.161,0.659,22:50:33
1,1615842742478798848,1615842742478798848,1674081905000.0,2023-01-18,I honour &amp; respect the clarity of thinking of our PM @RishiSunak &amp; his swift response to the characterisation of Sri @narendramodi ji done in the parliament. #DefundtheBBC @VDoraiswami @reachind_uk @amarprasadreddy @KirenRijiju  https://t.co/JXpht87VDw,en,['defundthebbc'],1242265366274834432,changu311,Gayatri 🇬🇧🇮🇳(BharatKiBeti),https://twitter.com/changu311/status/1615842742478798848,[],5649,162,1277,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",I honour &amp; respect the clarity of thinking of our PM @RishiSunak &amp; his swift response to the characterisation of Sri @narendramodi ji done in the parliament. #DefundtheBBC @VDoraiswami @reachind_uk @amarprasadreddy @KirenRijiju  https://t.co/JXpht87VDw,0.0,0.72,0.28,0.8834,22:45:05
2,1615838761291481091,1615838749711269888,1674080956000.0,2023-01-18,"and to hell with you.  You want to know where else there is clean air? The Parliament buildings in the UK. The Bundestag in Germany. The White House and Congress in the US. Many, many rich, private schools. 7/",en,[],23474643,_shelse_,We need a peasant's revolt | #CovidIsAirborne,https://twitter.com/_shelse_/status/1615838761291481091,[],481,1,77,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","and to hell with you.  You want to know where else there is clean air? The Parliament buildings in the UK. The Bundestag in Germany. The White House and Congress in the US. Many, many rich, private schools. 7/",0.097,0.742,0.161,0.25,22:29:16
3,1615829341509656576,1615784694036971520,1674078710000.0,2023-01-18,"Last year, we revealed how the NED has moved decisively into the UK media space since 2016.  A former senior CIA officer told us the NED is a “vehicle” for US government “propaganda”.  Index specifically received £603,257 from the NED in 2016-2021.👇  https://t.co/TAEDIoQDgm",en,[],591982810,kennardmatt,Matt Kennard,https://twitter.com/kennardmatt/status/1615829341509656576,['https://declassifieduk.org/cia-sidekick-gives-2-6m-to-uk-media-groups/'],291,4,146,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Last year, we revealed how the NED has moved decisively into the UK media space since 2016.  A former senior CIA officer told us the NED is a “vehicle” for US government “propaganda”.  Index specifically received £603,257 from the NED in 2016-2021.👇  https://t.co/TAEDIoQDgm",0.0,1.0,0.0,0.0,21:51:50
4,1615816177585987660,1615816177585987660,1674075571000.0,2023-01-18,Today I asked @Helen_Whately on @Channel4News why the Government would rather fund maths lessons up to 18 instead of nursing degrees. The only maths this government needs to be  working out is how to increase the amount of nursing students across the UK @patcullen9 @wesstreeting  https://t.co/56jHOdkK18,en,[],1151077485221752832,milliemaereuben,Millie-Mae,https://twitter.com/milliemaereuben/status/1615816177585987660,[],216,11,41,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Today I asked @Helen_Whately on @Channel4News why the Government would rather fund maths lessons up to 18 instead of nursing degrees. The only maths this government needs to be  working out is how to increase the amount of nursing students across the UK @patcullen9 @wesstreeting  https://t.co/56jHOdkK18,0.0,0.951,0.049,0.3182,20:59:31
5,1615809083570851860,1615809083570851860,1674073880000.0,2023-01-18,A few years a mainstream discourse was 'the EU doesn't really limit the legislative freedom of the UK Parliament because they only legislate in specific areas'. Now it's seamlessly shifted to 'if the UK repeals remaining EU legislation the country will literally collapse'.,en,[],2688066517,yuanyi_z,Yuan Yi Zhu,https://twitter.com/yuanyi_z/status/1615809083570851860,[],186,16,29,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",A few years a mainstream discourse was 'the EU doesn't really limit the legislative freedom of the UK Parliament because they only legislate in specific areas'. Now it's seamlessly shifted to 'if the UK repeals remaining EU legislation the country will literally collapse'.,0.066,0.847,0.087,0.25,20:31:20
6,1615804865288015879,1615804865288015879,1674072874000.0,2023-01-18,Crowds of protestors have gathered at 10 Downing Street to protest against the UK government’s blocking of Scotland’s Gender Recognition Reform Bill ✊🏿✊🏽✊🏼🏳️‍⚧️  https://t.co/64urfe353B,en,[],19230279,gaytimes,GAY TIMES,https://twitter.com/gaytimes/status/1615804865288015879,[],330,5,84,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Crowds of protestors have gathered at 10 Downing Street to protest against the UK government’s blocking of Scotland’s Gender Recognition Reform Bill ✊🏿✊🏽✊🏼🏳️‍⚧️  https://t.co/64urfe353B,0.108,0.892,0.0,-0.5574,20:14:34
7,1615788562741592064,1615788562741592064,1674068987000.0,2023-01-18,"If this sounds familiar to you, it's because it is. Same game, same players.  Koch Machine  The UK government knows it’s on borrowed time – that’s why it’s tearing up our freedoms | George Monbiot  https://t.co/U2BnR0l9yd",en,[],868673067223887872,BaddCompani,Badd Company,https://twitter.com/BaddCompani/status/1615788562741592064,['https://www.theguardian.com/commentisfree/2023/jan/18/freedoms-controlling-coercive-behaviour?CMP=share_btn_tw'],228,5,111,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","If this sounds familiar to you, it's because it is. Same game, same players.  Koch Machine  The UK government knows it’s on borrowed time – that’s why it’s tearing up our freedoms | George Monbiot  https://t.co/U2BnR0l9yd",0.0,0.941,0.059,0.296,19:09:47
8,1615786562939142177,1615786562939142177,1674068511000.0,2023-01-18,Why is Keir Starmer doing the Scottish Labour broadcast. It’s a UK Labour delivery he is putting across. Why aren’t Scottish Labour ministers delivering it? Is this a sign of an issue within the Labour ranks?,en,[],972787949745078272,williew97931391,Willie White,https://twitter.com/williew97931391/status/1615786562939142177,[],218,44,89,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Why is Keir Starmer doing the Scottish Labour broadcast. It’s a UK Labour delivery he is putting across. Why aren’t Scottish Labour ministers delivering it? Is this a sign of an issue within the Labour ranks?,0.0,1.0,0.0,0.0,19:01:51
9,1615781035622416400,1615781035622416400,1674067193000.0,2023-01-18,"Nicola Sturgeon ignored warnings about women's safety to rush through her #GRRBill with the backing of the Greens, Labour and Lib Dems.  UK ministers have been forced to protect the integrity of UK-wide equalities law, prompting a typically overblown and shrill SNP response 👇  https://t.co/cS0y6SasEk",en,['grrbill'],296483003,RussellFindlay1,Russell Findlay,https://twitter.com/RussellFindlay1/status/1615781035622416400,[],394,57,88,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Nicola Sturgeon ignored warnings about women's safety to rush through her #GRRBill with the backing of the Greens, Labour and Lib Dems.  UK ministers have been forced to protect the integrity of UK-wide equalities law, prompting a typically overblown and shrill SNP response 👇  https://t.co/cS0y6SasEk",0.13,0.712,0.158,0.1531,18:39:53
10,1615779409650229248,1615779409650229248,1674066805000.0,2023-01-18,Kwankwanso travelled all the way to the UK to go and complain about Labour Party’s rising profile.   The Gengen pressing reach everywhere.,en,[],1059879763974766593,von_Bismack,DEMAGOGUE PhD.💘senior advocat,https://twitter.com/von_Bismack/status/1615779409650229248,[],3000,57,911,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Kwankwanso travelled all the way to the UK to go and complain about Labour Party’s rising profile.   The Gengen pressing reach everywhere.,0.106,0.847,0.047,-0.34,18:33:25
11,1615778887350325248,1615778887350325248,1674066681000.0,2023-01-18,"""Mark my words, you won’t be in your job for long and the Tory government will be history""  Former nurse blasts the Tory government at a save the NHS protest outside Downing Street  https://t.co/CwyFkuCp3D",en,[],840502412842541056,PoliticsJOE_UK,PoliticsJOE,https://twitter.com/PoliticsJOE_UK/status/1615778887350325248,[],906,37,240,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","""Mark my words, you won’t be in your job for long and the Tory government will be history""  Former nurse blasts the Tory government at a save the NHS protest outside Downing Street  https://t.co/CwyFkuCp3D",0.054,0.86,0.086,0.296,18:31:21
12,1615772451203616774,1615772451203616774,1674065146000.0,2023-01-18,"The UK government's legally dubious decision to block the Scottish parliament's gender recognition bill has, I expect, already caused significant harm to LGBTIQA+ people. For example, see the stream of abusive texts I have received this evening from an estranged family member. 😳  https://t.co/wCXZQcL4rP",en,[],20368059,Max_Morris,Max Morris,https://twitter.com/Max_Morris/status/1615772451203616774,[],568,111,98,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The UK government's legally dubious decision to block the Scottish parliament's gender recognition bill has, I expect, already caused significant harm to LGBTIQA+ people. For example, see the stream of abusive texts I have received this evening from an estranged family member. 😳  https://t.co/wCXZQcL4rP",0.237,0.705,0.058,-0.8979,18:05:46
13,1615767477358567424,1615767477358567424,1674063960000.0,2023-01-18,"New EHRC statement on the GRR Bill. This line jumps out: “We have set out our analysis of the cross-border implications of the Bill for the operation of the Equality Act 2010 in briefings and letters to Scottish parliamentarians and the UK government"".    https://t.co/6KK3zw3GB2",en,[],897785286,kathmurray1,Dr Kath Murray,https://twitter.com/kathmurray1/status/1615767477358567424,['https://www.equalityhumanrights.com/en/our-work/news/statement-gender-recognition-reform-scotland-bill'],386,5,172,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","New EHRC statement on the GRR Bill. This line jumps out: “We have set out our analysis of the cross-border implications of the Bill for the operation of the Equality Act 2010 in briefings and letters to Scottish parliamentarians and the UK government"".    https://t.co/6KK3zw3GB2",0.0,1.0,0.0,0.0,17:46:00
14,1615764334654652425,1615650879947808770,1674063211000.0,2023-01-18,@alisonthewliss It isn't the UK government that isn't telling the truth petal. It's you and your SNP colleagues,en,[],922894164,carmic3,Rosie - Imperial Masters' Lickspittle,https://twitter.com/carmic3/status/1615764334654652425,[],232,1,18,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",@alisonthewliss It isn't the UK government that isn't telling the truth petal. It's you and your SNP colleagues,0.103,0.897,0.0,-0.2411,17:33:31
