,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,username,name,link,urls,nlikes,nreplies,nretweets,search,new_tweet,neg,neu,pos,compound,time
0,716718835131396096,716718835131396096,1459714060000.0,2016-04-03,"UK Government, which cuts care for the poor &amp; disabled, supports a global system hiding £13 trillion in havens to avoid tax. #PanamaPapers",en,['panamapapers'],448411180,GrayInGlasgow,Michael Gray,https://twitter.com/GrayInGlasgow/status/716718835131396096,[],157,6,407,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","UK Government, which cuts care for the poor &amp; disabled, supports a global system hiding £13 trillion in havens to avoid tax. #PanamaPapers",0.299,0.525,0.176,-0.4588,21:07:40
1,716656364886630400,716656364886630400,1459699166000.0,2016-04-03,"Before modernisation, the UK Conservative Party consumed an estimated 122.3 working class babies per calendar month.  https://t.co/KaUyyCimqL",en,[],2872143327,Histreepix,Histry in Pictures,https://twitter.com/Histreepix/status/716656364886630400,[],501,14,265,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Before modernisation, the UK Conservative Party consumed an estimated 122.3 working class babies per calendar month.  https://t.co/KaUyyCimqL",0.0,0.856,0.144,0.4019,16:59:26
2,716582475326074880,716582475326074880,1459681550000.0,2016-04-03,We need a Government prepared to stand up for UK Steel. This morning I set out Labour's #4ptplan to #SaveOurSteel  https://t.co/RkTPkR3prw,en,"['4ptplan', 'saveoursteel']",77234984,johnmcdonnellMP,John McDonnell MP,https://twitter.com/johnmcdonnellMP/status/716582475326074880,['https://amp.twimg.com/v/ca80fd75-191e-497c-b1ce-4ea249cc676c'],436,58,491,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",We need a Government prepared to stand up for UK Steel. This morning I set out Labour's #4ptplan to #SaveOurSteel  https://t.co/RkTPkR3prw,0.0,0.913,0.087,0.2263,12:05:50
3,716557222835261440,716557222835261440,1459675529000.0,2016-04-03,I've put together a timeline for the British Steel Crisis as UK Government are in full on b*llsh*t mode this morning  https://t.co/wcPZ0pEEfS,en,[],168090600,ToryFibs,Tory Fibs,https://twitter.com/ToryFibs/status/716557222835261440,[],210,16,462,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",I've put together a timeline for the British Steel Crisis as UK Government are in full on b*llsh*t mode this morning  https://t.co/wcPZ0pEEfS,0.163,0.837,0.0,-0.6249,10:25:29
4,716921750320078848,716921750320078848,1459762439000.0,2016-04-04,We need a Government prepared to stand up for UK Steel. Yesterday I set out Labour's #4ptplan to #SaveOurSteel  https://t.co/awkgYe5fLb,en,"['4ptplan', 'saveoursteel']",77234984,johnmcdonnellMP,John McDonnell MP,https://twitter.com/johnmcdonnellMP/status/716921750320078848,['https://amp.twimg.com/v/b6ab8de2-5f79-49ab-aa7e-c6e90ca981fe'],189,23,251,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",We need a Government prepared to stand up for UK Steel. Yesterday I set out Labour's #4ptplan to #SaveOurSteel  https://t.co/awkgYe5fLb,0.0,0.909,0.091,0.2263,10:33:59
5,717761951632343040,717761951632343040,1459962759000.0,2016-04-06,The government believes voting to remain in the EU is the best decision for the UK #EUref  https://t.co/7NlilI2TSf  https://t.co/2XRpzhwwF0,en,['euref'],14224719,10DowningStreet,UK Prime Minister,https://twitter.com/10DowningStreet/status/717761951632343040,['http://ow.ly/10mCwn'],288,179,247,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",The government believes voting to remain in the EU is the best decision for the UK #EUref  https://t.co/7NlilI2TSf  https://t.co/2XRpzhwwF0,0.0,0.811,0.189,0.6369,18:12:39
6,719592309076148225,719592309076148225,1460399150000.0,2016-04-11,Cameron 's first  pledge on 'opening the books' in Uk Tax Havens made in December has mysteriously disappeared from the Government Website:,en,[],128216887,jonsnowC4,Jon Snow,https://twitter.com/jonsnowC4/status/719592309076148225,[],864,69,1527,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Cameron 's first  pledge on 'opening the books' in Uk Tax Havens made in December has mysteriously disappeared from the Government Website:,0.083,0.917,0.0,-0.2263,19:25:50
7,719555288051765249,719555288051765249,1460390324000.0,2016-04-11,"Moments Ago: Chaos in UK Parliament after MP calls PM Cameron ""dodgy Dave"" and is kicked out  https://t.co/o7gLJoPTtc  https://t.co/kwhakUzV3I",en,[],26574283,CNBCnow,CNBC Now,https://twitter.com/CNBCnow/status/719555288051765249,"['http://cnb.cx/23p1rex', 'https://amp.twimg.com/v/dbcd2a94-6f12-4d3e-89c3-4b3a7ca47959']",1294,69,1418,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Moments Ago: Chaos in UK Parliament after MP calls PM Cameron ""dodgy Dave"" and is kicked out  https://t.co/o7gLJoPTtc  https://t.co/kwhakUzV3I",0.248,0.752,0.0,-0.6808,16:58:44
8,719881917387161600,719881917387161600,1460468198000.0,2016-04-12,ok my uk friends please tell me is this what parliament is always like? this is like a fucking monty python skit lol  https://t.co/xLqSOPbk10,en,[],49708023,leyawn,leon,https://twitter.com/leyawn/status/719881917387161600,['https://www.youtube.com/watch?v=qvIUa47x_Oc'],299,57,127,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",ok my uk friends please tell me is this what parliament is always like? this is like a fucking monty python skit lol  https://t.co/xLqSOPbk10,0.0,0.539,0.461,0.9246,14:36:38
9,723261587360985092,723261587360985092,1461273974000.0,2016-04-21,If a UK government is shown to have broken the law to get elected shouldn't we have a new general election? And shouldn't they be barred?,en,[],12588712,RichardJMurphy,Richard Murphy,https://twitter.com/RichardJMurphy/status/723261587360985092,[],182,43,272,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",If a UK government is shown to have broken the law to get elected shouldn't we have a new general election? And shouldn't they be barred?,0.122,0.878,0.0,-0.5362,22:26:14
10,723175638853664768,723175638853664768,1461253482000.0,2016-04-21,The UK government has issued a travel warning to its LGBT citizens visiting the U.S.  https://t.co/kBu5dhfwTl  https://t.co/esMPRktPmq,en,[],759251,CNN,CNN,https://twitter.com/CNN/status/723175638853664768,['http://cnn.it/1YIRfa4'],338,52,365,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",The UK government has issued a travel warning to its LGBT citizens visiting the U.S.  https://t.co/kBu5dhfwTl  https://t.co/esMPRktPmq,0.13,0.87,0.0,-0.34,16:44:42
11,723151512529190912,723151512529190912,1461247730000.0,2016-04-21,"After weeks of inaction and pressure from Labour &amp; unions, Government finally say they’ll consider taking 25% stake in Tata’s UK operations.",en,[],14291684,UKLabour,The Labour Party,https://twitter.com/UKLabour/status/723151512529190912,[],159,14,160,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","After weeks of inaction and pressure from Labour &amp; unions, Government finally say they’ll consider taking 25% stake in Tata’s UK operations.",0.174,0.826,0.0,-0.4939,15:08:50
12,723121949963091968,723121949963091968,1461240682000.0,2016-04-21,UK government prepared to take stake of up to 25% in Tata Steel's UK operations to support sale  https://t.co/VMzzWTBMUi,en,[],5402612,BBCBreaking,BBC Breaking News,https://twitter.com/BBCBreaking/status/723121949963091968,['http://bbc.in/1VmrNt4'],187,35,254,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",UK government prepared to take stake of up to 25% in Tata Steel's UK operations to support sale  https://t.co/VMzzWTBMUi,0.0,0.787,0.213,0.5574,13:11:22
