,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,username,name,link,urls,nlikes,nreplies,nretweets,search,new_tweet,neg,neu,pos,compound,time
0,1510043833249275905,1510043833249275905,1648857479000.0,2022-04-02,"I think we are well on the way to being a one-party state. Already there are legitimate questions about the Met, about the independence of 'independent' bodies, about the separation of the UK state from the Conservative Party. Increasingly, they are the same thing.",en,[],128402033,simonmaginn,simon maginn,https://twitter.com/simonmaginn/status/1510043833249275905,[],835,39,349,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","I think we are well on the way to being a one-party state. Already there are legitimate questions about the Met, about the independence of 'independent' bodies, about the separation of the UK state from the Conservative Party. Increasingly, they are the same thing.",0.0,0.897,0.103,0.5859,00:57:59
1,1510021753245880322,1510021750880407559,1648852215000.0,2022-04-01,"The special services in Moscow flew by roundabout routes to Berlin (Markgrafenstraße 23), London (20 Triton St, London NW1 3BF) and Manchester UK (a government office for corporate records there) to ensure the urgent re-registration of Gazprom's assets",en,[],19536434,igorsushko,Igor Sushko,https://twitter.com/igorsushko/status/1510021753245880322,[],810,8,231,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The special services in Moscow flew by roundabout routes to Berlin (Markgrafenstraße 23), London (20 Triton St, London NW1 3BF) and Manchester UK (a government office for corporate records there) to ensure the urgent re-registration of Gazprom's assets",0.0,0.794,0.206,0.7783,23:30:15
2,1509999958988103683,1509999958988103683,1648847019000.0,2022-04-01,Latest Defence Intelligence update on the situation in Ukraine - 1 April 2022   Find out more about the UK government's response:  https://t.co/S4wVaMZtga  🇺🇦 #StandWithUkraine 🇺🇦  https://t.co/kVwPTxk4xF,en,['standwithukraine'],16133530,DefenceHQ,Ministry of Defence 🇬🇧,https://twitter.com/DefenceHQ/status/1509999958988103683,['http://ow.ly/xFo150IyK3h'],1573,32,508,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Latest Defence Intelligence update on the situation in Ukraine - 1 April 2022   Find out more about the UK government's response:  https://t.co/S4wVaMZtga  🇺🇦 #StandWithUkraine 🇺🇦  https://t.co/kVwPTxk4xF,0.0,0.842,0.158,0.5423,22:03:39
3,1509980181510991875,1509980181510991875,1648842304000.0,2022-04-01,"Louise Haigh(Labour MP) - Rules were broken in Downing Street, but Boris Johnson shows absolutely no shame... the British public still feel pretty bloody angry about #PartyGate. 🔥  #bbcaq  https://t.co/PegXSQx957",en,"['partygate', 'bbcaq']",351784239,Haggis_UK,Haggis_UK 🇬🇧 🇪🇺,https://twitter.com/Haggis_UK/status/1509980181510991875,[],337,13,126,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Louise Haigh(Labour MP) - Rules were broken in Downing Street, but Boris Johnson shows absolutely no shame... the British public still feel pretty bloody angry about #PartyGate. 🔥  #bbcaq  https://t.co/PegXSQx957",0.293,0.501,0.207,-0.6075,20:45:04
4,1509976392494112771,1509976392494112771,1648841400000.0,2022-04-01,"Johnson’s election slogan will be “keep Brexit done,” allowing him to claim Labour would undo it.   But Brexit isn’t done.  Import checks will likely be delayed for a fourth time. The trade deal is failing UK businesses. It's damaging our economy.  https://t.co/C0uEmwsfFp",en,[],846037320667217921,BestForBritain,Best for Britain,https://twitter.com/BestForBritain/status/1509976392494112771,['https://www.independent.co.uk/independentpremium/voices/brexit-labour-starmer-boris-johnson-b2048959.html#Echobox=1648812174'],190,14,82,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Johnson’s election slogan will be “keep Brexit done,” allowing him to claim Labour would undo it.   But Brexit isn’t done.  Import checks will likely be delayed for a fourth time. The trade deal is failing UK businesses. It's damaging our economy.  https://t.co/C0uEmwsfFp",0.224,0.776,0.0,-0.9052,20:30:00
5,1509975184077475843,1509975184077475843,1648841112000.0,2022-04-01,The employment bill was proposed in the Queen’s Speech THREE years ago after outrage over working conditions in UK factories and warehouses.  After the scandal of P&amp;O it’s even more urgent.  Instead the Government are breaking another promise.   You can’t trust a word they say.,en,[],222748037,AngelaRayner,Angela Rayner 🌹,https://twitter.com/AngelaRayner/status/1509975184077475843,[],1587,69,383,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",The employment bill was proposed in the Queen’s Speech THREE years ago after outrage over working conditions in UK factories and warehouses.  After the scandal of P&amp;O it’s even more urgent.  Instead the Government are breaking another promise.   You can’t trust a word they say.,0.115,0.742,0.143,0.1263,20:25:12
6,1509964558496112640,1509964558496112640,1648838579000.0,2022-04-01,I hope the people of the UK will remember the extortionate fuel bills they are being asked to pay can be prevented by their government with one piece of legislation.  That government is choosing not to do it.,en,[],1254707039500144640,archer_rs,RS Archer,https://twitter.com/archer_rs/status/1509964558496112640,[],4620,34,1518,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",I hope the people of the UK will remember the extortionate fuel bills they are being asked to pay can be prevented by their government with one piece of legislation.  That government is choosing not to do it.,0.035,0.866,0.099,0.3818,19:42:59
7,1509955499055529984,1509955499055529984,1648836419000.0,2022-04-01,Seen who is visiting India over a week?  Chinese Foreign Minister. UK's Foreign Secretary. German NSA. Amarican Dy NSA. Russian Foreign Minister. French Navy Chief.  Something important happening on geo politics. Sudden rush to meet Modi's government! Tomorrow Nepal's PM too ..,en,[],75610842,KiranKS,Kiran Kumar S,https://twitter.com/KiranKS/status/1509955499055529984,[],277,7,71,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Seen who is visiting India over a week?  Chinese Foreign Minister. UK's Foreign Secretary. German NSA. Amarican Dy NSA. Russian Foreign Minister. French Navy Chief.  Something important happening on geo politics. Sudden rush to meet Modi's government! Tomorrow Nepal's PM too ..,0.0,0.951,0.049,0.2714,19:06:59
8,1509952398705504257,1509952398705504257,1648835680000.0,2022-04-01,"the UK government is dropping ALL covid regulations (including providing free tests), and is going back on their promise to ban conversion therapy.  hell is empty, all the devils are in the house of commons",en,[],968279544619773952,breadwitchery,harley,https://twitter.com/breadwitchery/status/1509952398705504257,[],164,4,11,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","the UK government is dropping ALL covid regulations (including providing free tests), and is going back on their promise to ban conversion therapy.  hell is empty, all the devils are in the house of commons",0.284,0.6,0.116,-0.8442,18:54:40
9,1509952182233174016,1509952182233174016,1648835628000.0,2022-04-01,"I believe it is more than coincidence that every time the British people want a left wing government up pops a right wing Labour leader to drag the party and country right.  Regardless of whether it is a coincidence or not, the effect is that it shifts the UK further right.",en,[],1001775960763588608,damian_from,Damian from Brighton,https://twitter.com/damian_from/status/1509952182233174016,[],342,15,124,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","I believe it is more than coincidence that every time the British people want a left wing government up pops a right wing Labour leader to drag the party and country right.  Regardless of whether it is a coincidence or not, the effect is that it shifts the UK further right.",0.035,0.891,0.074,0.2732,18:53:48
